ID,ProfileID,ListID,EntryEventTypeID,LegalBasisID,Comment,Year,Month,Day,SanctionsMeasureID,SanctionsTypeID,SanctionsMeasureComment,YearFixed,MonthFixed,DayFixed
7196,7196,1550,1,1,,2002,2,26,5770,1705,,true,true,true
7196,7196,1550,1,1,,2002,2,26,127355,1,SDGT,true,true,true
7197,7197,1550,1,1,,2002,2,26,6551,1705,,true,true,true
7197,7197,1550,1,1,,2002,2,26,127356,1,SDGT,true,true,true
7198,7198,1550,1,1,,2002,2,26,6025,1705,,true,true,true
7198,7198,1550,1,1,,2002,2,26,127357,1,SDGT,true,true,true
7199,7199,1550,1,1,,2002,3,11,4228,1705,,true,true,true
7199,7199,1550,1,1,,2002,3,11,127358,1,SDGT,true,true,true
7200,7200,1550,1,1828,,2002,3,27,8904,1705,,true,true,true
7200,7200,1550,1,1828,,2002,3,27,127360,1,FTO,true,true,true
7200,7200,1550,1,1828,,2002,3,27,127361,1,SDGT,true,true,true
7201,7201,1550,1,1,,2002,4,19,5657,1705,,true,true,true
7201,7201,1550,1,1,,2002,4,19,127362,1,SDGT,true,true,true
7203,7203,1550,1,1,,2002,4,19,7525,1705,,true,true,true
7203,7203,1550,1,1,,2002,4,19,127364,1,SDGT,true,true,true
7204,7204,1550,1,1,,2006,7,27,4009,1705,,true,true,true
7204,7204,1550,1,1,,2006,7,27,127365,1,SDGT,true,true,true
7205,7205,1550,1,1,,2002,4,19,5816,1705,,true,true,true
7205,7205,1550,1,1,,2002,4,19,127366,1,SDGT,true,true,true
7207,7207,1550,1,1,,2002,4,19,6852,1705,,true,true,true
7207,7207,1550,1,1,,2002,4,19,127368,1,SDGT,true,true,true
7208,7208,1550,1,1,,2002,4,19,8453,1705,,true,true,true
7208,7208,1550,1,1,,2002,4,19,127369,1,SDGT,true,true,true
7209,7209,1550,1,1,,2002,4,19,4564,1705,,true,true,true
7209,7209,1550,1,1,,2002,4,19,127370,1,SDGT,true,true,true
7210,7210,1550,1,1,,2002,4,19,4313,1705,,true,true,true
7210,7210,1550,1,1,,2002,4,19,127371,1,SDGT,true,true,true
7211,7211,1550,1,1,,2002,5,3,7318,1705,,true,true,true
7211,7211,1550,1,1,,2002,5,3,127372,1,SDGT,true,true,true
7212,7212,1550,1,1,,2002,5,3,5740,1705,,true,true,true
7212,7212,1550,1,1,,2002,5,3,127373,1,SDGT,true,true,true
7213,7213,1550,1,1,,2002,5,3,5920,1705,,true,true,true
7213,7213,1550,1,1,,2002,5,3,127374,1,SDGT,true,true,true
7214,7214,1550,1,1,,2002,5,3,8133,1705,,true,true,true
7214,7214,1550,1,1,,2002,5,3,127375,1,SDGT,true,true,true
7215,7215,1550,1,1,,2002,5,3,7440,1705,,true,true,true
7215,7215,1550,1,1,,2002,5,3,127376,1,SDGT,true,true,true
7216,7216,1550,1,1,,2002,5,3,4657,1705,,true,true,true
7216,7216,1550,1,1,,2002,5,3,127377,1,SDGT,true,true,true
7217,7217,1550,1,1,,2002,5,3,6525,1705,,true,true,true
7217,7217,1550,1,1,,2002,5,3,127378,1,SDGT,true,true,true
7219,7219,1550,1,1,,2002,5,3,4508,1705,,true,true,true
7219,7219,1550,1,1,,2002,5,3,127379,1,SDGT,true,true,true
7220,7220,1550,1,1,,2002,5,31,4723,1705,,true,true,true
7220,7220,1550,1,1,,2002,5,31,127380,1,SDNTK,true,true,true
7221,7221,1550,1,1,,2002,5,31,7163,1705,,true,true,true
7221,7221,1550,1,1,,2002,5,31,127381,1,SDNTK,true,true,true
7222,7222,1550,1,1,,2002,5,31,4990,1705,,true,true,true
7222,7222,1550,1,1,,2002,5,31,127382,1,SDNTK,true,true,true
7223,7223,1550,1,1,,2002,5,31,8410,1705,,true,true,true
7223,7223,1550,1,1,,2002,5,31,127383,1,SDNTK,true,true,true
7224,7224,1550,1,1,,2002,5,31,4730,1705,,true,true,true
7224,7224,1550,1,1,,2002,5,31,127384,1,SDNTK,true,true,true
7226,7226,1550,1,91904,,2002,5,31,7013,1705,,true,true,true
7226,7226,1550,1,91904,,2002,5,31,131906,1,SDNTK,true,true,true
7226,7226,1550,1,91904,,2002,5,31,156016,1,ILLICIT-DRUGS-EO14059,true,true,true
7227,7227,1550,1,1,,2002,6,27,8011,1705,,true,true,true
7227,7227,1550,1,1,,2002,6,27,127387,1,SDGT,true,true,true
7228,7228,1550,1,1,,2002,6,27,5000,1705,,true,true,true
7228,7228,1550,1,1,,2002,6,27,127388,1,SDGT,true,true,true
7234,7234,1550,1,1817,,2002,8,12,1881,1705,,true,true,true
7234,7234,1550,1,1817,,2002,8,12,127389,1,FTO,true,true,true
7234,7234,1550,1,1817,,2002,8,12,127390,1,SDGT,true,true,true
7235,7235,1550,1,1,,2002,8,12,4663,1705,,true,true,true
7235,7235,1550,1,1,,2002,8,12,127391,1,SDGT,true,true,true
7251,7251,1550,1,1,,2002,8,29,6892,1705,,true,true,true
7251,7251,1550,1,1,,2002,8,29,127406,1,SDGT,true,true,true
7252,7252,1550,1,1,,2002,8,29,4523,1705,,true,true,true
7252,7252,1550,1,1,,2002,8,29,127407,1,SDGT,true,true,true
7253,7253,1550,1,1,,2002,8,29,4975,1705,,true,true,true
7253,7253,1550,1,1,,2002,8,29,127408,1,SDGT,true,true,true
7254,7254,1550,1,1,,2002,8,29,4856,1705,,true,true,true
7254,7254,1550,1,1,,2002,8,29,127409,1,SDGT,true,true,true
7255,7255,1550,1,1,,2002,8,29,6933,1705,,true,true,true
7255,7255,1550,1,1,,2002,8,29,127410,1,SDGT,true,true,true
7256,7256,1550,1,1,,2002,8,29,4025,1705,,true,true,true
7256,7256,1550,1,1,,2002,8,29,127411,1,SDGT,true,true,true
7257,7257,1550,1,1,,2002,8,29,4687,1705,,true,true,true
7257,7257,1550,1,1,,2002,8,29,127412,1,SDGT,true,true,true
7258,7258,1550,1,1,,2002,8,29,5370,1705,,true,true,true
7258,7258,1550,1,1,,2002,8,29,127413,1,SDGT,true,true,true
7259,7259,1550,1,1,,2002,8,29,7611,1705,,true,true,true
7259,7259,1550,1,1,,2002,8,29,127414,1,SDGT,true,true,true
7260,7260,1550,1,1,,2002,8,29,6320,1705,,true,true,true
7260,7260,1550,1,1,,2002,8,29,127415,1,SDGT,true,true,true
7261,7261,1550,1,1,,2002,8,29,8034,1705,,true,true,true
7261,7261,1550,1,1,,2002,8,29,127416,1,SDGT,true,true,true
7262,7262,1550,1,1,,2002,9,3,6685,1705,,true,true,true
7262,7262,1550,1,1,,2002,9,3,127417,1,SDGT,true,true,true
7263,7263,1550,1,1,,2002,9,6,5010,1705,,true,true,true
7263,7263,1550,1,1,,2002,9,6,127418,1,SDGT,true,true,true
7264,7264,1550,1,1,,2002,9,30,4893,1705,,true,true,true
7264,7264,1550,1,1,,2002,9,30,127419,1,SDGT,true,true,true
7265,7265,1550,1,1828,,2002,9,30,4680,1705,,true,true,true
7265,7265,1550,1,1828,,2002,9,30,127420,1,SDGT,true,true,true
7266,7266,1550,1,1,,2002,9,30,9125,1705,,true,true,true
7266,7266,1550,1,1,,2002,9,30,127421,1,SDGT,true,true,true
7267,7267,1550,1,1,,2002,9,30,5639,1705,,true,true,true
7267,7267,1550,1,1,,2002,9,30,127422,1,SDGT,true,true,true
7268,7268,1550,1,1828,,2002,10,10,1880,1705,,true,true,true
7268,7268,1550,1,1828,,2002,10,10,127423,1,SDGT,true,true,true
7269,7269,1550,1,1,,2002,10,18,4357,1705,,true,true,true
7269,7269,1550,1,1,,2002,10,18,127424,1,SDGT,true,true,true
7270,7270,1550,1,1828,,2001,12,14,8437,1705,,true,true,true
7270,7270,1550,1,1828,,2001,12,14,127425,1,SDGT,true,true,true
7280,7280,1550,1,1,,2002,10,23,5677,1705,,true,true,true
7280,7280,1550,1,1,,2002,10,23,127435,1,FTO,true,true,true
7280,7280,1550,1,1,,2002,10,23,127436,1,SDGT,true,true,true
7281,7281,1550,1,1,,2002,10,25,5940,1705,,true,true,true
7281,7281,1550,1,1,,2002,10,25,127437,1,SDNT,true,true,true
7282,7282,1550,1,1,,2002,10,25,8517,1705,,true,true,true
7282,7282,1550,1,1,,2002,10,25,127438,1,SDNT,true,true,true
7283,7283,1550,1,1,,2002,10,25,8984,1705,,true,true,true
7283,7283,1550,1,1,,2002,10,25,127439,1,SDNT,true,true,true
7284,7284,1550,1,1,,2002,10,25,5641,1705,,true,true,true
7284,7284,1550,1,1,,2002,10,25,127440,1,SDNT,true,true,true
7285,7285,1550,1,1,,2002,10,25,4912,1705,,true,true,true
7285,7285,1550,1,1,,2002,10,25,127441,1,SDNT,true,true,true
7286,7286,1550,1,1,,2002,10,25,5786,1705,,true,true,true
7286,7286,1550,1,1,,2002,10,25,127442,1,SDNT,true,true,true
7287,7287,1550,1,1,,2002,10,25,9388,1705,,true,true,true
7287,7287,1550,1,1,,2002,10,25,127443,1,SDNT,true,true,true
7288,7288,1550,1,1,,2002,10,25,8427,1705,,true,true,true
7288,7288,1550,1,1,,2002,10,25,127444,1,SDNT,true,true,true
7289,7289,1550,1,1,,2002,10,25,5931,1705,,true,true,true
7289,7289,1550,1,1,,2002,10,25,127445,1,SDNT,true,true,true
7290,7290,1550,1,1,,2002,10,25,7222,1705,,true,true,true
7290,7290,1550,1,1,,2002,10,25,127446,1,SDNT,true,true,true
7291,7291,1550,1,1,,2002,10,25,4396,1705,,true,true,true
7291,7291,1550,1,1,,2002,10,25,127447,1,SDNT,true,true,true
7292,7292,1550,1,1,,2002,10,25,7518,1705,,true,true,true
7292,7292,1550,1,1,,2002,10,25,127448,1,SDNT,true,true,true
7293,7293,1550,1,1,,2002,10,25,5794,1705,,true,true,true
7293,7293,1550,1,1,,2002,10,25,127449,1,SDNT,true,true,true
7294,7294,1550,1,1,,2002,10,25,8811,1705,,true,true,true
7294,7294,1550,1,1,,2002,10,25,127450,1,SDNT,true,true,true
7295,7295,1550,1,1,,2002,10,25,4692,1705,,true,true,true
7295,7295,1550,1,1,,2002,10,25,127451,1,SDNT,true,true,true
7302,7302,1550,1,1,,2002,10,25,4772,1705,,true,true,true
7302,7302,1550,1,1,,2002,10,25,127458,1,SDNT,true,true,true
7303,7303,1550,1,1,,2002,10,25,6352,1705,,true,true,true
7303,7303,1550,1,1,,2002,10,25,127459,1,SDNT,true,true,true
7304,7304,1550,1,1,,2002,10,25,7153,1705,,true,true,true
7304,7304,1550,1,1,,2002,10,25,127460,1,SDNT,true,true,true
7308,7308,1550,1,1,,2002,10,25,5335,1705,,true,true,true
7308,7308,1550,1,1,,2002,10,25,127464,1,SDNT,true,true,true
7311,7311,1550,1,1,,2002,10,25,5891,1705,,true,true,true
7311,7311,1550,1,1,,2002,10,25,127467,1,SDNT,true,true,true
7313,7313,1550,1,1,,2002,10,25,6495,1705,,true,true,true
7313,7313,1550,1,1,,2002,10,25,127469,1,SDNT,true,true,true
7314,7314,1550,1,1,,2002,10,25,5147,1705,,true,true,true
7314,7314,1550,1,1,,2002,10,25,127470,1,SDNT,true,true,true
7316,7316,1550,1,1,,2002,10,25,8117,1705,,true,true,true
7316,7316,1550,1,1,,2002,10,25,127472,1,SDNT,true,true,true
7317,7317,1550,1,1,,2002,11,6,6984,1705,,true,true,true
7317,7317,1550,1,1,,2002,11,6,127473,1,SDGT,true,true,true
7318,7318,1550,1,1,,2002,11,6,4885,1705,,true,true,true
7318,7318,1550,1,1,,2002,11,6,127474,1,SDGT,true,true,true
7319,7319,1550,1,1,,2002,11,6,4971,1705,,true,true,true
7319,7319,1550,1,1,,2002,11,6,127475,1,SDGT,true,true,true
7320,7320,1550,1,1,,2002,11,6,6789,1705,,true,true,true
7320,7320,1550,1,1,,2002,11,6,127476,1,SDGT,true,true,true
7321,7321,1550,1,1828,,2001,12,14,6818,1705,,true,true,true
7321,7321,1550,1,1828,,2001,12,14,127477,1,SDGT,true,true,true
7322,7322,1550,1,1,,2002,11,19,9349,1705,,true,true,true
7322,7322,1550,1,1,,2002,11,19,127478,1,SDGT,true,true,true
7323,7323,1550,1,1,,2002,11,19,7709,1705,,true,true,true
7323,7323,1550,1,1,,2002,11,19,127479,1,SDGT,true,true,true
7324,7324,1550,1,1,,2002,11,22,4628,1705,,true,true,true
7324,7324,1550,1,1,,2002,11,22,127480,1,SDGT,true,true,true
7325,7325,1550,1,1,,2003,1,9,8377,1705,,true,true,true
7325,7325,1550,1,1,,2003,1,9,127481,1,SDGT,true,true,true
7326,7326,1550,1,1,,2003,1,22,5382,1705,,true,true,true
7326,7326,1550,1,1,,2003,1,22,127482,1,SDGT,true,true,true
7328,7328,1550,1,1828,,2003,1,24,7675,1705,,true,true,true
7328,7328,1550,1,1828,,2003,1,24,127484,1,SDGT,true,true,true
7329,7329,1550,1,1,,2003,1,24,8263,1705,,true,true,true
7329,7329,1550,1,1,,2003,1,24,127485,1,SDGT,true,true,true
7330,7330,1550,1,1,,2003,1,24,7271,1705,,true,true,true
7330,7330,1550,1,1,,2003,1,24,127486,1,SDGT,true,true,true
7331,7331,1550,1,91433,,2003,1,30,7981,1705,,true,true,true
7331,7331,1550,1,91433,,2003,1,30,127487,1,FTO,true,true,true
7331,7331,1550,1,91433,,2003,1,30,127488,1,SDGT,true,true,true
7471,7471,1550,1,1,,2003,2,18,7368,1705,,true,true,true
7471,7471,1550,1,1,,2003,2,18,127627,1,SDGT,true,true,true
7472,7472,1550,1,1,,2003,2,20,8959,1705,,true,true,true
7472,7472,1550,1,1,,2003,2,20,127628,1,FTO,true,true,true
7472,7472,1550,1,1,,2003,2,20,127629,1,SDGT,true,true,true
7473,7473,1550,1,1,,2003,2,28,8649,1705,,true,true,true
7473,7473,1550,1,1,,2003,2,28,127630,1,SDGT,true,true,true
7474,7474,1550,1,1,,2003,2,28,9199,1705,,true,true,true
7474,7474,1550,1,1,,2003,2,28,127631,1,SDGT,true,true,true
7475,7475,1550,1,1,,2003,2,28,7458,1705,,true,true,true
7475,7475,1550,1,1,,2003,2,28,127632,1,SDGT,true,true,true
7489,7489,1550,1,91749,,2003,3,10,4033,1705,,true,true,true
7489,7489,1550,1,91749,,2003,3,10,176537,1,GLOMAG,true,true,true
7513,7513,1550,1,91749,,2003,3,10,5473,1705,,true,true,true
7513,7513,1550,1,91749,,2003,3,10,176518,1,GLOMAG,true,true,true
7522,7522,1550,1,91749,,2003,3,10,7974,1705,,true,true,true
7522,7522,1550,1,91749,,2003,3,10,176536,1,GLOMAG,true,true,true
7574,7574,1550,1,1,,2003,3,27,7456,1705,,true,true,true
7574,7574,1550,1,1,,2003,3,27,127727,1,SDNT,true,true,true
7576,7576,1550,1,1,,2003,3,27,8902,1705,,true,true,true
7576,7576,1550,1,1,,2003,3,27,127729,1,SDNT,true,true,true
7579,7579,1550,1,1,,2003,3,27,6593,1705,,true,true,true
7579,7579,1550,1,1,,2003,3,27,127732,1,SDNT,true,true,true
7580,7580,1550,1,1,,2003,3,27,4531,1705,,true,true,true
7580,7580,1550,1,1,,2003,3,27,127733,1,SDNT,true,true,true
7581,7581,1550,1,1,,2003,3,27,6938,1705,,true,true,true
7581,7581,1550,1,1,,2003,3,27,127734,1,SDNT,true,true,true
7583,7583,1550,1,1,,2003,3,27,6756,1705,,true,true,true
7583,7583,1550,1,1,,2003,3,27,127736,1,SDNT,true,true,true
7584,7584,1550,1,1,,2003,3,27,7492,1705,,true,true,true
7584,7584,1550,1,1,,2003,3,27,127737,1,SDNT,true,true,true
7585,7585,1550,1,1,,2003,3,27,9370,1705,,true,true,true
7585,7585,1550,1,1,,2003,3,27,127738,1,SDNT,true,true,true
7589,7589,1550,1,1,,2003,3,27,5537,1705,,true,true,true
7589,7589,1550,1,1,,2003,3,27,127742,1,SDNT,true,true,true
7590,7590,1550,1,1,,2003,3,27,7231,1705,,true,true,true
7590,7590,1550,1,1,,2003,3,27,127743,1,SDNT,true,true,true
7593,7593,1550,1,1,,2003,3,27,4300,1705,,true,true,true
7593,7593,1550,1,1,,2003,3,27,127746,1,SDNT,true,true,true
7595,7595,1550,1,1,,2003,3,27,7936,1705,,true,true,true
7595,7595,1550,1,1,,2003,3,27,127748,1,SDNT,true,true,true
7598,7598,1550,1,1,,2003,3,27,6878,1705,,true,true,true
7598,7598,1550,1,1,,2003,3,27,127751,1,SDNT,true,true,true
7600,7600,1550,1,1,,2003,3,27,7097,1705,,true,true,true
7600,7600,1550,1,1,,2003,3,27,127753,1,SDNT,true,true,true
7618,7618,1550,1,1,,2003,3,27,5526,1705,,true,true,true
7618,7618,1550,1,1,,2003,3,27,127771,1,SDNT,true,true,true
7631,7631,1550,1,1,,2003,3,27,8277,1705,,true,true,true
7631,7631,1550,1,1,,2003,3,27,127784,1,SDNT,true,true,true
